date,open,high,low,close,volume,Dividends,Stock Splits,daily_range,gap,ret_1d,ret_1d_z
2024-08-16 00:00:00-04:00,222.88270038911833,225.77922361016536,222.6139468974481,225.0028381347656,44340200,0.0,0.0,3.165276712717258,,,
2024-08-19 00:00:00-04:00,224.6743714872065,224.94312498661264,222.0067784736323,224.8435821533203,40687800,0.0,0.0,2.93634651298035,-0.0014598333526901878,-0.07077954338953196,-0.05074118485697159
2024-08-20 00:00:00-04:00,224.72414631778545,226.11765487642407,224.4056213968942,225.4607086181641,30299000,0.0,0.0,1.7120334795298788,-0.0005311952175420127,0.2744692372063984,0.1201036292924645
2024-08-21 00:00:00-04:00,225.47065071716543,226.92387876417723,224.00745927475185,225.3511962890625,34765500,0.0,0.0,2.9164194894253797,4.409681430644946e-05,-0.048572689127424074,-0.039752222397191776
2024-08-22 00:00:00-04:00,226.73477629352783,227.2822315048041,222.86279698192573,223.48988342285156,43695300,0.0,0.0,4.419434522878362,0.006139661236546461,-0.8259609431242598,-0.4244393212098141
2024-08-23 00:00:00-04:00,224.61464290366072,227.16278137803025,223.29080225181497,225.78916931152344,38677300,0.0,0.0,3.8719791262152796,0.005032708700648753,1.0288098295355708,0.49338569586313535
2024-08-26 00:00:00-04:00,225.70952621277567,226.2271215594374,222.8528263811224,226.12757873535156,30602200,0.0,0.0,3.3742951783149806,-0.0003527321482718331,0.14987850163938887,0.05845046131907939
2024-08-27 00:00:00-04:00,224.95305327681544,227.7898567053261,223.84819475275475,226.97364807128903,35934600,0.0,0.0,3.9416619525713372,-0.005194083203405852,0.374155749010896,0.16943305357905594
2024-08-28 00:00:00-04:00,226.864148811834,228.7951641071056,224.6345202420592,225.44078063964844,38052200,0.0,0.0,4.1606438650463815,-0.0004824315967315664,-0.675350396253549,-0.34991036604693865
2024-08-29 00:00:00-04:00,229.03408635152135,231.8410150307569,227.8197366882459,228.7255096435547,51906300,0.0,0.0,4.021278342510982,0.01593902266341318,1.457025208387952,0.7052861598986274
2024-08-30 00:00:00-04:00,229.123652992766,229.33267166766268,226.42620031745173,227.9391632080078,52990800,0.0,0.0,2.90647135021095,0.0017407037362460781,-0.3437948118565015,-0.18584156876183983
2024-09-03 00:00:00-04:00,227.49124477575393,227.93915711237167,220.1454277780532,221.7380218505859,50190600,0.0,0.0,7.793729334318471,-0.001965078865561746,-2.720524753248743,-1.3619557448052007
2024-09-04 00:00:00-04:00,220.6331648046219,220.75260404502964,216.47252073588623,219.8269195556641,43840200,0.0,0.0,4.280083309143407,-0.004982713549724385,-0.8618739713523671,-0.4422107225239156
2024-09-05 00:00:00-04:00,220.60329739500975,224.4354530444055,220.49380636570692,221.34982299804688,36615400,0.0,0.0,3.9416466786985893,0.0035317687247537646,0.6927738629377345,0.3270998014949101
2024-09-06 00:00:00-04:00,222.9125635200513,224.1965961864048,218.75193438162455,219.7970733642578,48423000,0.0,0.0,5.444661804780253,0.007060048663414596,-0.7014912470938661,-0.36284604910949236
2024-09-09 00:00:00-04:00,219.79706302441255,220.24497537072617,215.7061019102892,219.8866424560547,67180000,0.0,0.0,4.5388734604369745,-4.704268852457145e-08,0.04075081184016227,0.00444911234943165
2024-09-10 00:00:00-04:00,217.905857501112,220.45399594379384,215.72600018375593,219.09034729003903,51591000,0.0,0.0,4.727995760037913,-0.009008209561154041,-0.36213894446762707,-0.194919080697641
2024-09-11 00:00:00-04:00,220.4340868524661,222.05652550259595,216.88061769002928,221.62852478027344,44587100,0.0,0.0,5.175907812566663,0.006133266841958007,1.1585072193410095,0.5575658688350145
2024-09-12 00:00:00-04:00,221.46926837337423,222.5144072842174,218.80169076819996,221.7380218505859,37455600,0.0,0.0,3.7127165160174513,-0.0007185735999330095,0.04940567574549526,0.008731933023969629
2024-09-13 00:00:00-04:00,222.54428285449177,223.00214343080088,220.8820208371711,221.4692840576172,36766600,0.0,0.0,2.1201225936297874,0.0036360972158809277,-0.12119608117988623,-0.0756895829772592
2024-09-16 00:00:00-04:00,215.53686848493908,216.213726272445,212.9290105348456,215.31790161132812,59357400,0.0,0.0,3.284715737599413,-0.026786629116183625,-2.777532998521237,-1.3901660198762764
2024-09-17 00:00:00-04:00,214.75053008791312,215.89519659483264,213.50632075947792,215.78570556640625,45519300,0.0,0.0,2.3888758353547246,-0.0026350411144131043,0.21726198870475333,0.09179487836394823
2024-09-18 00:00:00-04:00,216.54221012404864,221.67831024616868,216.5322467283196,219.66766357421875,59894900,0.0,0.0,5.146063517849086,0.003505814046656483,1.7989875638995345,0.8745047013012567
2024-09-19 00:00:00-04:00,223.94775287051627,228.75538000957175,223.58941994126667,227.8097686767578,66781300,0.0,0.0,5.165960068305083,0.01948438485053314,3.706556062944655,1.8184564370152914
2024-09-20 00:00:00-04:00,228.90467282845125,232.01021467188832,226.5655530501552,227.1428680419922,318679900,0.0,0.0,5.4446616217331325,0.004806221252289734,-0.2927445291917685,-0.16057956482636437
2024-09-23 00:00:00-04:00,226.2868480598011,228.38707413181643,224.7639369712135,225.42088317871097,54146000,0.0,0.0,3.623137160602937,-0.0037686412501969748,-0.7581065072062354,-0.390861857232621
2024-09-24 00:00:00-04:00,227.59078065470555,228.28755007923567,224.6843092769655,226.31671142578125,43556100,0.0,0.0,3.6032408022701645,0.00962598249725745,0.39740250966902035,0.1809366090655036
2024-09-25 00:00:00-04:00,223.88801837861104,226.2370864319121,222.98224544035924,225.32135009765625,42308700,0.0,0.0,3.254840991552868,-0.010731390677558001,-0.4398090277356381,-0.2333537738426542
2024-09-26 00:00:00-04:00,226.24703661091272,227.44147457763864,224.3657926365912,226.4660186767578,36636700,0.0,0.0,3.075681941047435,0.004108294721539991,0.5080160307070036,0.2356732149748128
2024-09-27 00:00:00-04:00,227.40166606122023,228.45675318264773,226.24703611440785,226.73475646972656,34026000,0.0,0.0,2.2097170682398826,0.004131513371981395,0.1186658354039194,0.04300501310372943
2024-09-30 00:00:00-04:00,228.9743594736852,231.920654296875,228.58616671135624,231.920654296875,54541900,0.0,0.0,3.334487585518758,0.009877634284347927,2.287209031333859,1.1160989097546763
2024-10-01 00:00:00-04:00,228.45675818805825,228.5861456381701,222.70353511874544,225.16209411621097,63285000,0.0,0.0,5.882610519424674,-0.014935694793197334,-2.914169158910962,-1.4577798124219936
2024-10-02 00:00:00-04:00,224.84358511910924,226.31672490502265,221.98688498556473,225.72946166992188,32880600,0.0,0.0,4.329839919457925,-0.0014145764559168705,0.25198182488836984,0.10897583393416105
2024-10-03 00:00:00-04:00,224.09704443839323,225.75930638603796,222.28548343692833,224.6245880126953,34044200,0.0,0.0,3.473822949109632,-0.0072317420129929194,-0.48946807787199065,-0.257927332586985
2024-10-04 00:00:00-04:00,226.8442543024003,226.9437971307691,223.09172964492672,225.74935913085935,37245100,0.0,0.0,3.852067485842383,0.00988167105543906,0.5007337478568852,0.2320696098933854
2024-10-07 00:00:00-04:00,223.46000516495792,224.6444949275546,220.30469199255063,220.66302490234375,39505400,0.0,0.0,4.3398029350039735,-0.010141131628083005,-2.253089110905171,-1.1306473088849747
2024-10-08 00:00:00-04:00,223.26094483680063,224.93315503301395,222.2158058701156,224.72413635253903,31855700,0.0,0.0,2.7173491628983584,0.011773245361820874,1.8404132056073053,0.8950039947277797
2024-10-09 00:00:00-04:00,224.1866374402548,228.6857031876272,223.78849648056692,228.47666931152344,33591100,0.0,0.0,4.897206707060292,-0.0023918165667840253,1.6698397510348295,0.8105964840192381
2024-10-10 00:00:00-04:00,226.72481576308653,228.43684913724616,226.11764095959848,227.97897338867188,28183500,0.0,0.0,2.319208177647681,-0.007667538019158948,-0.21783227335696598,-0.1235095702458746
2024-10-11 00:00:00-04:00,228.2377886470439,228.3472796881356,226.28686151162023,226.4958953857422,31759200,0.0,0.0,2.0604181765153555,0.0011352593378460183,-0.650532801725201,-0.33762949044902013
2024-10-14 00:00:00-04:00,227.64055393917852,230.65651637799863,227.54102629778745,230.228515625,39882100,0.0,0.0,3.115490080211174,0.0050537717316549,1.647985820184883,0.7997821641306953
2024-10-15 00:00:00-04:00,232.52781469355563,236.3898456598821,231.29355345996072,232.76670837402344,64751400,0.0,0.0,5.096292199921379,0.00998702989642153,1.1024667131840804,0.5298344751348111
2024-10-16 00:00:00-04:00,230.52712470524975,231.0447048824563,228.7752681420796,230.7062835693359,34082200,0.0,0.0,2.2694367403767046,-0.009621580699482993,-0.8851887879845366,-0.4537479552045808
2024-10-17 00:00:00-04:00,232.348638945834,232.76670668063704,229.4521309302649,231.07456970214844,32993800,0.0,0.0,3.3145757503721427,0.007118815105894212,0.1596342011646268,0.0632780255740787
2024-10-18 00:00:00-04:00,235.0858880500012,235.0858880500012,232.92594240501305,233.9113616943359,46431500,0.0,0.0,2.1599456449881416,0.017359410657015517,1.2276521799192475,0.5917819431654401
2024-10-21 00:00:00-04:00,233.36392650842956,235.75281781754072,233.36392650842956,235.384521484375,36254500,0.0,0.0,2.388891309111159,-0.0023403531232557813,0.6297940293999771,0.29593451269259125
2024-10-22 00:00:00-04:00,232.80651969699693,235.12572795126604,231.52250221800776,234.76739501953125,38846600,0.0,0.0,3.6032257332582844,-0.010952299544255294,-0.2621780144896668,-0.14545386180588535
2024-10-23 00:00:00-04:00,232.99563706556216,234.05072423456664,226.7049068825192,229.6910095214844,52287000,0.0,0.0,7.3458173520474475,-0.00754686549987781,-2.1623043087497407,-1.0857228557846164
2024-10-24 00:00:00-04:00,228.9146289407981,229.75074924052936,227.35190975750177,229.5019073486328,31109500,0.0,0.0,2.3988394830275865,-0.003380108704749603,-0.08232893975499422,-0.056456351966873417
2024-10-25 00:00:00-04:00,228.6757506783198,232.13962556438537,228.5065400142299,230.3380126953125,38802300,0.0,0.0,3.633085550155471,-0.0035997812822445253,0.36431302743360483,0.1645624268510067
2024-10-28 00:00:00-04:00,232.2391553268284,233.64261197661628,231.47271808946843,232.3187713623047,36087100,0.0,0.0,2.1698938871478504,0.008253707710983473,0.859935641457632,0.40981905957549236
2024-10-29 00:00:00-04:00,232.0201728307493,233.2444706163013,231.24378738741356,232.5875244140625,35417200,0.0,0.0,2.0006832288877376,-0.0012852966198315932,0.11568288269685478,0.041528912304834915
2024-10-30 00:00:00-04:00,231.5324398883544,232.38845656475567,228.48661770128336,229.03407287597656,47070900,0.0,0.0,3.9018388634723067,-0.00453629027767544,-1.5277911173601555,-0.7717368423620476
2024-10-31 00:00:00-04:00,228.27758291037028,228.76531846185907,224.32597264925337,224.8634796142578,64370100,0.0,0.0,4.439345812605694,-0.0033029581848108775,-1.8209488262373785,-0.9168046227699997
2024-11-01 00:00:00-04:00,219.9463649274566,224.30607958110733,219.2496106921502,221.87738037109375,65276700,0.0,0.0,5.056468888957113,-0.02186711108107135,-1.3279609691562944,-0.6728517877286487
2024-11-04 00:00:00-05:00,219.96627293386248,221.75792231303785,218.69220372782075,220.9815368652344,44944500,0.0,0.0,3.0657185852170983,-0.00861334956287525,-0.40375612167451447,-0.21551315460881365
2024-11-05 00:00:00-05:00,220.77253601507735,222.91257027302564,220.11558975602287,222.41488647460935,28111300,0.0,0.0,2.7969805170027655,-0.0009457842185454294,0.6486286726519852,0.305254751624083
2024-11-06 00:00:00-05:00,221.5787719009408,225.02275032206143,220.16535179621147,221.68826293945312,54561100,0.0,0.0,4.857398525849959,-0.0037592563470970216,-0.3266973477691115,-0.1773809651663836
2024-11-07 00:00:00-05:00,223.5894200604507,226.82436463330757,223.52970043689453,226.42620849609375,42137700,0.0,0.0,3.294664196413038,0.008575813152168573,2.1372108265085066,1.041872969312822
2024-11-08 00:00:00-05:00,226.366414165256,227.8511489598711,225.60910803907555,226.15716552734375,38328800,0.25,0.0,2.242040920795546,-0.00026407866489880393,-0.11882147854568315,-0.07451452148965906
2024-11-11 00:00:00-05:00,224.20410915529405,224.90163000948095,220.71648967954505,223.43682861328125,42005600,0.0,0.0,4.185140329935905,-0.008635836797368976,-1.2028524091727721,-0.6109423766599268
2024-11-12 00:00:00-05:00,223.7557039779463,224.79201850347917,222.56991092342136,223.43682861328125,40398300,0.0,0.0,2.222107580057809,0.0014271387874778163,0.0,-0.01571624453685196
2024-11-13 00:00:00-05:00,223.21759527142092,225.8482560889112,221.97201694486657,224.32366943359375,48566200,0.0,0.0,3.876239144044632,-0.0009811871356255894,0.3969089723554031,0.18069238433435408
2024-11-14 00:00:00-05:00,224.22402706703753,228.06039910056816,224.2040935569292,227.41270446777344,44923900,0.0,0.0,3.8563055436389675,-0.0004441901597268661,1.3770437341629416,0.6657076852816171
2024-11-15 00:00:00-05:00,225.59912786989784,226.1172926822584,223.47667285882864,224.20408630371097,47923700,0.0,0.0,2.6406198234297733,-0.007974825338452438,-1.410923005190845,-0.7139051800196126
2024-11-18 00:00:00-05:00,224.45320372664565,228.92732633570628,224.3734848929754,227.21340942382812,44633700,0.0,0.0,4.553841442730885,0.0011111190123324923,1.3422249209323889,0.648477751362633
2024-11-19 00:00:00-05:00,226.17708394083317,229.34584301691137,225.8582238051146,227.4724884033203,36211800,0.0,0.0,3.4876192117967832,-0.004561022545380956,0.1140245112069671,0.04070827459398901
2024-11-20 00:00:00-05:00,227.25326410482543,229.1166443503319,225.0909420304879,228.18994140625,35169600,0.0,0.0,4.025702319844015,-0.0009637398352374959,0.3154020989376116,0.140359072752693
2024-11-21 00:00:00-05:00,228.07036655131708,229.34583747298603,224.9115819089953,227.71163940429688,42108300,0.0,0.0,4.434255563990746,-0.0005240145739817692,-0.20960696120325695,-0.11943931133345809
2024-11-22 00:00:00-05:00,227.2532745036032,229.90386885981255,227.2532745036032,229.0568695068359,38168300,0.0,0.0,2.6505943562093535,-0.0020129181885158907,0.5907603608046541,0.27661887645709793
2024-11-25 00:00:00-05:00,230.64124862727573,232.42491005721112,228.92733167542056,232.04624938964844,90152800,0.0,0.0,3.497578381790561,0.006916968366201025,1.3050819603222186,0.630097723513002
2024-11-26 00:00:00-05:00,232.50462429580293,234.73670603206307,232.50462429580293,234.22850036621097,45986200,0.0,0.0,2.2320817362601417,0.001975360116184396,0.9404379438592514,0.44965526368508185
2024-11-27 00:00:00-05:00,233.640604190904,234.85628986853752,232.9829351774668,234.09896850585935,33498400,0.0,0.0,1.8733546910707162,-0.0025099258817257056,-0.05530149411754337,-0.043081941436316114
2024-11-29 00:00:00-05:00,233.97938842310504,236.96877632211965,233.14236346053607,236.490478515625,28481400,0.0,0.0,3.8264128615835773,-0.0005108099515240622,1.0215807549386113,0.489808420647686
2024-12-02 00:00:00-05:00,236.4306920263062,239.93822952974793,236.3210805290228,238.7424774169922,48137100,0.0,0.0,3.617149000725135,-0.000252807173016313,0.9522577464861515,0.45550424012343504
2024-12-03 00:00:00-05:00,238.96170621081689,241.90126799408412,238.0549215480856,241.79165649414065,38861000,0.0,0.0,3.8463464459985346,0.00091826471852258,1.2771833107112718,0.6162922015946469
2024-12-04 00:00:00-05:00,242.01087120786053,243.24649032811607,240.39660663197557,242.15037536621097,44383900,0.0,0.0,2.8498836961404947,0.0009066264605585802,0.14835866434415035,0.05769837663453911
2024-12-05 00:00:00-05:00,243.1269343008096,243.67497660990784,241.2735131113704,242.18028259277344,40033900,0.0,0.0,2.401463498537453,0.00403286153540652,0.012350683544148922,-0.009604564052198299
2024-12-06 00:00:00-05:00,242.05074723300527,243.7646642163996,241.22368140458013,241.98098754882812,36870600,0.0,0.0,2.5409828118194753,-0.0005348716187022689,-0.08229201890908033,-0.05643808185148731
2024-12-09 00:00:00-05:00,240.97455722335047,246.36542364679892,240.89483838917155,245.8771514892578,44649200,0.0,0.0,5.470585257627363,-0.004159129755078669,1.6101115959135104,0.7810402737305964
2024-12-10 00:00:00-05:00,246.0166626912396,247.33200068563025,244.4721425450312,246.8935546875,36914800,0.0,0.0,2.8598581405990444,0.000567402058860565,0.41337846647642174,0.18884223980200818
2024-12-11 00:00:00-05:00,247.0828737526952,249.91282389632013,245.38887516358943,245.6180725097656,45205800,0.0,0.0,4.523948732730702,0.0007668044045735952,-0.5166121810465274,-0.271359470577747
2024-12-12 00:00:00-05:00,246.0166785997756,247.86014070071687,244.81095202694985,247.08290100097656,32777500,0.0,0.0,3.04918867376702,0.0016228695467600137,0.5963846537199391,0.2794020326384906
2024-12-13 00:00:00-05:00,246.9433725816478,248.40815863747187,245.36895982515324,247.2522735595703,33155300,0.0,0.0,3.039198812318631,-0.0005647028538337337,0.06854887890161976,0.018204861443261316
2024-12-16 00:00:00-05:00,247.1127786134494,250.490786396497,246.7739697560149,250.1519775390625,51694800,0.0,0.0,3.7168166404820795,-0.0005641806407386218,1.1727714118647148,0.5646244406755805
2024-12-17 00:00:00-05:00,249.1953766416157,252.93211150871377,248.8964348112852,252.58334350585935,51356400,0.0,0.0,4.035676697428585,-0.0038240788933896265,0.9719555250836232,0.4652515977182484
2024-12-18 00:00:00-05:00,251.26802371656945,253.38051965426092,246.86366065893745,247.1725616455078,56774100,0.0,0.0,6.516858995323474,-0.005207468438073745,-2.142176829734621,-1.0757628628609648
2024-12-19 00:00:00-05:00,246.6245097734382,251.1085917693189,246.21595643132497,248.90640258789065,60882300,0.0,0.0,4.892635337993937,-0.0022172844284213747,0.7014698277349574,0.3314029607618804
2024-12-20 00:00:00-05:00,247.1625865233097,254.09797318748596,244.82090844231297,253.58978271484375,147495300,0.0,0.0,9.277064745172993,-0.007005910842189769,1.881582827223327,0.9153765977575462
2024-12-23 00:00:00-05:00,253.8688035675433,254.74568039470608,252.55346551957817,254.36703491210935,40858800,0.0,0.0,2.1922148751279167,0.0011002842847706472,0.3064998080540171,0.13595381394515516
2024-12-24 00:00:00-05:00,254.58623131585568,257.2965955586333,254.38692663500535,257.2866516113281,23234700,0.0,0.0,2.909668923627976,0.0008617327470207613,1.147796804813006,0.5522658681330808
2024-12-26 00:00:00-05:00,257.27667867815336,259.1799258751944,256.7186620602343,258.1037292480469,27237100,0.0,0.0,2.461263814960091,-3.876195330114137e-05,0.31757482621099786,0.14143423712135017
2024-12-27 00:00:00-05:00,256.917949151404,257.78489719249416,252.16483330495137,254.68588256835935,42355300,0.0,0.0,5.620063887542784,-0.004594199781992672,-1.3242143728976696,-0.6709978013354373
2024-12-30 00:00:00-05:00,251.33776924994547,252.60328106925755,249.86300878941353,251.3078765869141,35557500,0.0,0.0,2.740272279844021,-0.013146049889574168,-1.3263420600231224,-0.6720506777884364
2024-12-31 00:00:00-05:00,251.5470385357527,252.38406352835983,248.54767617168991,249.5341796875,39480700,0.0,0.0,3.836387356669917,0.0009516691322482311,-0.7057864335583863,-0.36497150291124514
2025-01-02 00:00:00-05:00,248.0494437119358,248.21885574509324,240.96460876578237,242.9874267578125,55740700,0.0,0.0,7.254246979310864,-0.005950030482491779,-2.6235896572911255,-1.3139878463383288
2025-01-03 00:00:00-05:00,242.4991455078125,243.31623695542575,241.03434422978032,242.4991455078125,40244100,0.0,0.0,2.2818927256454344,-0.0020094918346811163,-0.2009491834681132,-0.11515504876327713
2025-01-06 00:00:00-05:00,243.4457849039297,246.45510633108967,242.33971076643533,244.1333465576172,45045600,0.0,0.0,4.115395564654335,0.003903681368175,0.6738997147319958,0.31776001371384255
2025-01-07 00:00:00-05:00,242.12049100282684,244.681407317594,240.496267218822,241.3532257080078,40856000,0.0,0.0,4.1851400987719956,-0.008244902153566722,-1.1387714496238432,-0.5792322005783278
2025-01-08 00:00:00-05:00,241.06423680804883,242.8479134243992,239.20085656180404,241.8414764404297,37628900,0.0,0.0,3.64705686259515,-0.0011973691220046193,0.2022971646596483,0.08438960215022215
2025-01-10 00:00:00-05:00,239.16098682233465,239.3104653375161,232.1757893628752,236.01217651367188,61710900,0.0,0.0,7.134675974640885,-0.011083663801379807,-2.4103805569487102,-1.2084822771076584
2025-01-13 00:00:00-05:00,232.7039288898965,233.8398957390806,228.90740850459227,233.5708465576172,49630700,0.0,0.0,4.93248723448832,-0.014017275178951329,-1.0344084750700366,-0.5275886496266012
2025-01-14 00:00:00-05:00,233.91960476413303,235.28475371553364,231.6476711610837,232.45480346679688,39435300,0.0,0.0,3.6370825544499326,0.0014931581216400124,-0.47781780443434396,-0.25216224690932015
2025-01-15 00:00:00-05:00,233.80999436776753,238.11472029161553,233.6007305222416,237.028564453125,39832000,0.0,0.0,4.5139897693739215,0.0058299113666809045,1.9675915137548072,0.9579376114136826
2025-01-16 00:00:00-05:00,236.51043339153568,237.16808723307213,227.2233935146464,227.45257568359375,71759100,0.0,0.0,9.944693718425725,-0.0021859435498196313,-4.040014667272307,-2.0148994242710696
2025-01-17 00:00:00-05:00,231.2989028272768,231.4682996512766,227.67177943063624,229.16647338867188,68488300,0.0,0.0,3.7965202206403603,0.016910457628906476,0.7535187060103032,0.35715911526672534
2025-01-21 00:00:00-05:00,223.2076373446938,223.62614984013743,218.60398468999983,221.8524475097656,98070400,0.0,0.0,5.022165150137596,-0.0260022155765854,-3.191577620737529,-1.59505414840208
2025-01-22 00:00:00-05:00,219.0125058897086,223.32719072748344,219.0125058897086,223.03822326660156,64126500,0.0,0.0,4.314684837774848,-0.012801038040979894,0.5344884720209331,0.2487729840994237
2025-01-23 00:00:00-05:00,223.94503224654224,226.2269251350915,221.51366083038823,222.8688507080078,60234800,0.0,0.0,4.713264304703273,0.004065711099468152,-0.07593880372303019,-0.05329422174620732
2025-01-24 00:00:00-05:00,223.9848686181573,224.831867935065,220.6267944226493,221.991943359375,54697900,0.0,0.0,4.20507351241568,0.005007509603087755,-0.39346339600490055,-0.2104198453693688
2025-01-27 00:00:00-05:00,223.2275672861503,231.32879829775732,223.18770026542344,229.04690551757812,94863400,0.0,0.0,8.141098032333872,0.00556607554344887,3.17802621637584,1.55691580752018
2025-01-28 00:00:00-05:00,230.03339893004485,239.34035603116672,229.99353191106584,237.41717529296875,75707600,0.0,0.0,9.346824120100877,0.004306949313449775,3.6543911197910672,1.7926428483248187
2025-01-29 00:00:00-05:00,233.2918357915463,239.01153699982427,233.1822242894862,238.5133056640625,45486100,0.0,0.0,5.829312710338087,-0.017375910130898686,0.46168958490098166,0.21274878057051924
2025-01-30 00:00:00-05:00,237.82573898228924,239.93823493591583,236.3709120271811,236.7495574951172,55658300,0.0,0.0,3.567322908734724,-0.0028827183450372174,-0.7394757973919863,-0.38164253385023744
2025-01-31 00:00:00-05:00,246.31561143302469,246.31561143302469,232.61424963135997,235.16519165039065,100959800,0.0,0.0,13.701361801664717,0.0404057943724131,-0.6692159687602395,-0.3468747720523743
2025-02-03 00:00:00-05:00,229.1764524471141,231.00994009075865,224.90161912474943,227.2034454345703,73063300,0.0,0.0,6.108320966009217,-0.025466095391276065,-3.385597230587045,-1.6910638841319834
2025-02-04 00:00:00-05:00,226.44614576626617,232.3053512351318,225.8482620717564,231.9765167236328,45067300,0.0,0.0,6.4570891633754,-0.0033331346135867836,2.1007917727361436,1.0238511635225223
2025-02-05 00:00:00-05:00,227.72160926815613,231.84696405052935,227.46253445166025,231.64767456054688,39620300,0.0,0.0,4.384429598869104,-0.018341974935962173,-0.14175666042857138,-0.08586389361344214
2025-02-06 00:00:00-05:00,230.47183871784503,232.9729696905443,229.61488023403817,232.39501953125,29925300,0.0,0.0,3.3580894565061215,-0.005075966529482728,0.32262139998637807,0.143931511571554
2025-02-07 00:00:00-05:00,231.77721918612997,233.17226081850333,226.45609706307513,226.8247985839844,39707200,0.0,0.0,6.716163755428198,-0.002658406132653613,-2.396876214688659,-1.2017997137698633
2025-02-10 00:00:00-05:00,229.0094413336025,230.0269397294514,226.64521806905947,227.0941162109375,33115600,0.25,0.0,3.381721660391946,0.009631410512679036,0.1187337666050503,0.04303862855462871
2025-02-11 00:00:00-05:00,227.64278121837336,234.65561423976857,227.5729600586419,232.0519866943359,53718400,0.0,0.0,7.082654181126657,0.002416024759207005,2.183178748142134,1.0646199896347395
2025-02-12 00:00:00-05:00,230.63545743654387,236.38140252594312,230.11672290007743,236.29161071777344,45243300,0.0,0.0,6.264679625865682,-0.0061043616905461775,1.827014749510436,0.888373828684013
2025-02-13 00:00:00-05:00,236.33151730066413,241.74825103145727,234.99479296308533,240.9402313232422,53614100,0.0,0.0,6.753458068371941,0.00016888700690418734,1.967323592804604,0.9578050319303744
